business_id,categories,latitude,review_count,city,stars
GlJel_6U3zyWenXDnO_fPQ,Shopping;Wholesale Stores,36.0696603,95,Henderson,3.5
upjzOT1enu6_RK1gTas54w,"Adult Entertainment;Videos & Video Game Rental;Shopping;Nightlife;Books, Mags, Music & Video",36.1626974,10,Las Vegas,3
5EEUlNpqjQzy61mxlXYN1w,Pizza;Restaurants,36.2994759,9,Las Vegas,3
Lj-csYhfbkXIWdwUpGv2CA,Food;Ethnic Food;Delis;Specialty Food;Restaurants,55.9395556,14,Edinburgh,4
1aFu-WWB_5slFJrT7enPJQ,Indian;Restaurants,55.9375905,13,Edinburgh,4
e6jRIO6dwoVWptN3kT-S8A,American (Traditional);Restaurants,55.937124,14,Edinburgh,4
T1P5X1S7IzJKiwFx-4iKBA,Modern European;Restaurants,55.9515398,7,Edinburgh,4.5
ef6uL-2PeqH1kitVcdTjow,Shopping;Jewelry;Arts & Crafts;Event Planning & Services;Cards & Stationery;Flowers & Gifts;Fabric Stores,55.9469102,5,Edinburgh,4
cf6vMpq3bzrjyA0Tmv0TYQ,Active Life;Parks,55.9391163,70,Edinburgh,4.5
Ne3FPz6Iaj_pXxzyaL0I_g,Local Services;Shoe Repair,55.9364978,3,Edinburgh,3.5
-r8tyHl7sOS6eeyY8LetfA,Food;Coffee & Tea;Breakfast & Brunch;British;Restaurants,55.9576473,41,Edinburgh,4
2Pdv_kUYZa0wjX3VDwu_rQ,Music Venues;Arts & Entertainment;Nightlife;Dance Clubs,55.9478616,27,Edinburgh,4
WTK7mgUEBNp4uzNm7jCa-Q,French;Restaurants,55.9526566,20,Edinburgh,4.5
iBYvoQ4lj35DYL24fYcmGQ,Food;Ice Cream & Frozen Yogurt,33.4952769,45,Phoenix,4
UU2O07FFVGm-oNDcy5aUjQ,Food;Coffee & Tea,55.9347466,5,Edinburgh,3.5
KFsGDCz4ZO2Dwn8ak0aAqg,Asian Fusion;Restaurants,55.9388661,12,Edinburgh,4.5
JMl9i-wq_yAzvusF0Ztvug,Burgers;Restaurants,55.9502749,46,Edinburgh,4
NTggKFixR3SKESskkw3Rvw,Chinese;Restaurants,55.9458912,5,Edinburgh,3
IYDtkLpxrbrQOG7LnMMW3A,Museums;Arts & Entertainment,55.9455566,11,Edinburgh,4.5
lKlCro5yjQAo88X1t4gn7A,Nightlife;Dance Clubs,55.9507959,14,Edinburgh,2.5
PSJYQSzCX8_GJTStU-P8CQ,Arts & Entertainment;Dance Clubs;Nightlife;Music Venues,36.0113116,19,Las Vegas,4
eV25RVJvKcvPQqxSde0lBQ,Hot Dogs;Food Stands;Restaurants,33.378182,11,Tempe,4
ETnU0pf3aFuZfpHEHWyd4A,American (Traditional);American (New);Barbeque;Restaurants,36.13694673,98,Las Vegas,2.5
dKW0-dqOU_cbykD-Q1mBVA,Active Life;Dog Parks;Parks,55.9368278,8,Edinburgh,4.5
7Wac-TRxJIS9dnP8VKsvWA,Food;Desserts;Specialty Food;Ice Cream & Frozen Yogurt;Chocolatiers & Shops,55.9367376,45,Edinburgh,4.5
72XWQHDdhbliqkNPa4d1hQ,British;Restaurants,55.9503933,11,Edinburgh,3.5
lg8TJZTa3Qd95X5VYtOjNA,Financial Services;Insurance,33.7121163,3,Glendale,5
_7ksQzV21chln7DershINw,Children's Clothing;Fashion;Shopping;Sporting Goods;Women's Clothing;Sports Wear,55.9516073,6,Edinburgh,4.5
dMPoflAHTt5FZrjzge-s5g,Nightlife;Dance Clubs,55.95362573,8,Edinburgh,2.5
FQXYDLkxkowSh53XpuyjMQ,Doctors;Cosmetic Surgeons;Beauty & Spas;Hair Removal;Medical Spas;Health & Medical;Laser Hair Removal,33.6284001,3,Peoria,1
kirr8hpXtpBqv6eHlyZIDg,Landmarks & Historical Buildings;Public Services & Government;Local Flavor,55.947949,50,Edinburgh,4
BnlVRB0L2N62VIp4BFmGaw,Bars;Gay Bars;Nightlife;Dance Clubs,55.9567912,21,Edinburgh,3.5
gb4IB69q_xMvLwH00P-dQw,Children's Clothing;Fashion;Shopping;Baby Gear & Furniture,36.2185429,5,Las Vegas,5
ajQhxTUPqp6KES4B9SNzIQ,Chinese;Restaurants,33.365465,20,Gold Canyon,4
CcORzaj1ss2hxp-78jtDSg,Pubs;Bars;Nightlife,55.9470993,13,Edinburgh,3.5
yTib8jwR-ey5_cCO2ZIqTQ,Arts & Crafts;Shopping,36.1740931,3,Las Vegas,5
DQdJjjqNH_yr8-bBi0v9lg,Breakfast & Brunch;British;Restaurants,55.9380375,3,Edinburgh,4
SARqoIGv80pN_MW4cMOjbA,Local Services;Appliances & Repair,55.9350979,3,Edinburgh,3
F53pj6NJVQx6FLnaI13cwA,Shopping,33.5025088,3,Scottsdale,3.5
dBwSs6INAgTipopffoCwzw,Breakfast & Brunch;Restaurants,36.0825158,57,Henderson,3.5
qBEtVZ5paJYxjpt-0Su8Hw,Fashion;Shopping,55.9474179,20,Edinburgh,4.5
poIYA9pJYGOxsCIyZwmPVw,Shopping Centers;Shopping;Local Flavor,55.9530582,11,Edinburgh,3.5
Vn8qcaX64fkl8vByCsSvIg,Food;Breakfast & Brunch;Buffets;Restaurants,33.54090284,212,Scottsdale,4
aVuW7wvQs0QVUAbUN4LZog,Chinese;Restaurants,36.1220442,7,Las Vegas,3
gnezwnCcfQLeu82hV6duHg,Fashion;Shopping;Jewelry;Accessories,33.5025088,18,Scottsdale,4
9Af-aZDD7RS6lJrLU5eI1g,Food;Arts & Entertainment;Coffee & Tea,33.53861511,4,Scottsdale,4
7_LgHFNEVTqjibY3jIkfZA,Chinese;Restaurants,43.4464381,17,Kitchener,4.5
MrtTT6yEloyTZ5qxby_Zrg,Food;Ice Cream & Frozen Yogurt,33.43662338,10,Mesa,2.5
mZBCQ9l6XKjyHi14mPjZFQ,Fast Food;Mexican;Restaurants,36.2896115,27,Las Vegas,3
STMijGnZT1ZdpatvJKcvog,Barbers;Beauty & Spas,36.124257,5,Las Vegas,5
wNisE2bH-ab86Qp7sEFukA,Fast Food;Restaurants,55.94308742,10,Edinburgh,4.5
lYMSvFsoluGLYa5ve3uSmA,Fashion;Shopping,36.1087049,8,Las Vegas,4.5
9snofF5cUPE5RoGstsNkAg,Bars;Nightlife;Lounges,43.000393,31,Fitchburg,4
7McTmo8UxlqUlvDNXcMOWA,Pizza;Restaurants,33.5662639,18,Peoria,4
RiZVCyFegX3FBy49DCgQ9w,Health & Medical;Dentists;General Dentistry;Cosmetic Dentists,33.5023881,3,Scottsdale,5
HBEpsQ9CaTWjspIOH3KI5Q,Skin Care;Massage;Beauty & Spas,33.4244456,10,Tempe,5
TaojCJrfxoVJOUVIJu9Gjw,Arts & Entertainment;Shopping;Art Classes;Art Galleries;Party & Event Planning;Event Planning & Services;Education,33.30595289,8,Gilbert,4.5
yUVQl7y5e8IEDk4EAHr8zQ,Tanning;Beauty & Spas,36.0446928,15,Las Vegas,5
W0uhq4kyAlyd_IQC882hig,American (Traditional);Cafes;Restaurants,33.6501923,21,Surprise,3
VwLfQ2BpZhaN60qiRnW5sg,Hair Salons;Nail Salons;Massage;Beauty & Spas,33.4502358,45,Phoenix,4.5
aDnykmvhIUc0adz4TCz_qA,Doctors;Medical Centers;Health & Medical;Obstetricians & Gynecologists,33.63849854,10,Phoenix,4
DKuFuQsYljAejfmiEG9rDw,Pubs;Gastropubs;Nightlife;Bars;Restaurants,55.9382143,20,Edinburgh,3.5
0_CG2HJGjGAgyxVKlBgLGg,Sandwiches;Restaurants,55.9476939,7,Edinburgh,3.5
pmiXH6Mrh9NNuHe2PznNVg,Delis;Restaurants,55.9405611,8,Edinburgh,4
3WNy4woyh9Ih2wr9UcCo0w,Bakeries;Food;Coffee & Tea;Scandinavian;Restaurants,55.94338425,66,Edinburgh,4
JCkd5GzHR1mGK65Ov1BNfg,Chinese;Restaurants,55.946729,5,Edinburgh,4
1MaS2GcEQY-VF22kjcqtpg,Plumbing;Home Services,33.865909,7,Anthem,5
qmy-9AEgf2sW9RtjEHza4A,Food;Butcher,55.9363087,7,Edinburgh,4.5
i2jU_fUdN5xnwXwoOtRDoA,Active Life,33.4245806,21,Tempe,4.5
UTzMShXwrvzyRfNvSYBb3A,Active Life;Gyms;Fitness & Instruction,55.9474026,16,Edinburgh,5
U6uJaYZZ59CSn92R_pJCUQ,Active Life;Disc Golf;Parks,33.604094,24,Fountain Hills,4
D2o7d1lDPaz66_CqCkAZfw,Pubs;Bars;Nightlife;British;Restaurants,55.9432601,27,Edinburgh,4.5
gCXML47k7wS2je2DgfAKAA,Italian;Pizza;Restaurants,36.2777317,116,Las Vegas,4
rk8XdNAzw9wT-YQwkSrWvg,Bars;Pubs;Nightlife;Hotels & Travel;Hotels;Event Planning & Services,55.937616,18,Edinburgh,3
_PuhheIPgmDCBJe1nhpKTg,Restaurants;Italian,36.11292,42,Las Vegas,4
-3yID57d0cMpYZZr13CTHw,Breakfast & Brunch;Mediterranean;Restaurants,55.9365693,7,Edinburgh,3
OjqiF-rHW6J1MkQCkCmfGg,Chicken Wings;Barbeque;Restaurants,33.3930855,7,Mesa,3.5
joo4iLrq2eDI3IB2jWXwSQ,Shopping;Home Decor;Home & Garden,36.2184532,14,Las Vegas,5
x8lqmWgqUA2ZWMlFM4ZE8w,Bakeries;Food;British;Restaurants,55.94787476,4,Edinburgh,3
j68EhQdQZUg4GiS-3dIIBw,Bars;Mediterranean;Nightlife;Restaurants,55.9457861,4,Edinburgh,3
TWbAoLEzU63VIrV1SLgseA,Delis;Restaurants,55.9428819,4,Edinburgh,4
uMBCcLwMNLknpzTvTe9Bfw,Shopping;Home Decor;Home & Garden,55.9362856,5,Edinburgh,4.5
OdD1GuGNQ64ssJmMJ_D9RQ,Bars;Nightlife;Lounges,33.442484,274,Phoenix,3.5
sJygoiagLWj4ci0BWZkcgA,Seafood;Mexican;Restaurants,36.0637724,49,Henderson,4.5
IvZAp1s__opMulOa3QL3hg,Mediterranean;Restaurants,33.326976,3,Chandler,3.5
oD8lhBJotqCU1lSj4B3I9Q,Automotive;Train Stations;Parking;Hotels & Travel;Public Transportation;Transportation,55.9461918,27,Edinburgh,3.5
NaKzzDKN79r9D-fMxfUZmA,Hotels & Travel;Airports,55.94828068,46,Edinburgh,3.5
ThP_Q_vA5wpIjo5i6axaoQ,Food;Bakeries;Grocery;Convenience Stores,33.5095927,25,Phoenix,4
70p94Ejeu1v5XlIkbKORYQ,Hair Salons;Beauty & Spas,33.3790657,11,Gilbert,5
3RVKRnf8iWuY1PzpzeWkJA,Hair Salons;Beauty & Spas,35.9983694,17,Henderson,4
r95XZzXPOe83NfjBZZSJDQ,Barbers;Beauty & Spas,33.5990432,4,Phoenix,5
Q3aSya19tpXN0vKwlYnaPg,Food;Breakfast & Brunch;Juice Bars & Smoothies;Sandwiches;Restaurants,55.9480373,6,Edinburgh,4
EHl0KQYqZQQgBPpd3VgRug,Hair Salons;Day Spas;Beauty & Spas,36.1092406,90,Las Vegas,4
yvUkauH8AEjAy9byjhCzPw,Delis;Sandwiches;Restaurants,55.94457748,7,Edinburgh,4.5
QCJc7tlFCl9b15X17k-zxQ,Bakeries;Food,55.9459816,3,Edinburgh,3.5
vbCg4iWyqh9dGozu4OND5g,Cafes;Restaurants,55.9460162,21,Edinburgh,3.5
smyeENLUbQzz8mTwIJmKrQ,Arts & Entertainment;Performing Arts,55.94622,9,Edinburgh,4.5
3uYvrLrxH1tzSzL2Y9W1OQ,Department Stores;Fashion;Shopping,33.39468,10,Tempe,3
JA7igi_k1pm3EK9K7D5EJA,Food;Food Delivery Services,33.45,11,Phoenix,3
v7CeAq-s1Bs_3x3M3ZNnew,Tobacco Shops;Shopping,36.0930659,3,Las Vegas,3.5
59u1kJBLSY2KVbkuynFiuQ,Tobacco Shops;Shopping,36.11716708,3,Las Vegas,4.5
-87qtIfyeyYR_YU3mPl1pA,Delis;Restaurants,33.5091313,21,Phoenix,4
nmiZKlvldDiPatQwc_P3Mw,Food;Specialty Food,55.9451653,14,Edinburgh,4.5
3LobJ-9Pxbc_oSikjCs2tA,Arts & Entertainment;Food;Grocery;Delis;Wineries;Restaurants,55.94017845,24,Edinburgh,4
CEN7vLJ4uBO-rLt9GwgF6A,Arts & Entertainment;Resorts;Casinos;Event Planning & Services;Hotels & Travel;Hotels,33.54080266,279,Scottsdale,3.5
cRfn_vMQ9YExuKb378CwjQ,Buffets;Restaurants,36.1183787,305,Las Vegas,4
b-Sc_mRnCmaEZSqGknQ6KA,"Books, Mags, Music & Video;Shopping;Bookstores",55.9351551,8,Edinburgh,4
1qo3eQ23vAyvhg2Hl4J7vQ,Hotels & Travel;Campgrounds,36.1383203,29,Las Vegas,2.5
k9IeywtgfSTiuwplTU-3gA,Fast Food;Mexican;Restaurants,36.0726428,15,Las Vegas,3
TfUknERQV59BIOSQx57Zvg,Women's Clothing;Men's Clothing;Fashion;Shopping;Shoe Stores,55.9462697,10,Edinburgh,3.5
t7fOnFBXhAuG74hwQ5G17Q,Fast Food;Chinese;Restaurants,55.9419569,16,Edinburgh,4
Il8D1bd2FgbeO0Pr3cAcww,Computers;Shopping;Office Equipment,55.9418898,4,Edinburgh,4.5
kATV9VCA6Xh62xVEYYX7zw,American (Traditional);Restaurants,36.0356261,7,Las Vegas,3.5
F0_7mbe5GD2Qm-JtRxpm2Q,Window Washing;Carpet Installation;Home Services;Solar Installation,33.3797872,4,Mesa,3.5
kyo-oIRaF7T576MzK1Y7Bg,"Coffee & Tea;Thrift Stores;Shopping;Food;Used, Vintage & Consignment;Fashion",55.9369622,5,Edinburgh,4
7BzUuUw8iX6INnEWo6YpDQ,Food;Convenience Stores,55.9396011,15,Edinburgh,3.5
_4-K6xAYzCEIn_r4B8FB2g,American (Traditional);Restaurants,36.2840296,32,North Las Vegas,4.5
W4fHXZkRN90a3ecQalw-_Q,Diners;Restaurants,36.1109405,3,Las Vegas,2.5
M2BRUd_UvQL7PcfTrjjtSg,Pet Groomers;Pet Services;Pets,36.0225707,15,Las Vegas,3.5
mY3l0hqy2aayUWRjIYpBVA,American (New);Sandwiches;Restaurants,33.4001474,44,Mesa,4.5
g-CiH6Pa-rClhDYlHGA-Mg,Food;Grocery;Convenience Stores,33.4803201,49,Scottsdale,4
klV5Uku_977Qfc9kK73tiA,Food;Ice Cream & Frozen Yogurt,33.79982924,17,Phoenix,3.5
9EFkT5YKHVWz5ra6O_Uq5w,Movers;Home Services,33.317924,6,Chandler,4.5
1Up3ZUh37Z8OIan0xQFxLQ,Food;Coffee & Tea;Sandwiches;Restaurants,55.9407257,9,Edinburgh,4.5
xRITncG62u15lVXaSvQoFw,Hotels & Travel;Taxis;Airport Shuttles;Transportation,55.9410101,15,Edinburgh,4
Qnip6i9Zyd76QZ3X8elWjQ,Food;Breakfast & Brunch;Coffee & Tea;Restaurants,55.9622223,11,Edinburgh,3.5
MCGXinqf9jmRA0rIwcOl0A,Local Flavor,55.9783262,7,Cramond,3.5
0HjNgRpD6-knnoiuzf3VZA,Museums;Arts & Entertainment;Art Galleries;Shopping,55.9510936,24,Edinburgh,4
0NL0n6HX6cYD_vbEnsEjmw,Music Venues;Arts & Entertainment;Nightlife;Dance Clubs,55.945038,5,Edinburgh,3.5
nssZNwXxyxA8r88zlUa_2w,Food;Coffee & Tea,55.9372168,16,Edinburgh,4
E70V52ZTY_EmiIOpk9BkNA,Food;Coffee & Tea,55.9280445,5,Edinburgh,4
GYm7Fb7T4WR4Ry6Udvt6-A,Food;Delis;Restaurants,55.9326294,11,Edinburgh,4.5
CKRALj772nYFBl2ePF6lpw,Arts & Entertainment;Specialty Schools;Performing Arts;Dance Schools;Fitness & Instruction;Active Life;Dance Studios;Education,33.4076232,6,Tempe,5
UwUkSpVnU5hlw-zHrCBa0w,Women's Clothing;Department Stores;Fashion;Shopping;Baby Gear & Furniture,43.059515,7,Madison,3.5
F28hU1PcFmsEYyvG_eFEMw,Bars;Nightlife;British;Restaurants,55.9535019,6,Edinburgh,3.5
SzUUdgwcyicLlLOS8RCueQ,Discount Store;Shopping,33.62121,8,Phoenix,5
e0Or6HYHL03y7IHl0itIOw,Photographers;Event Planning & Services;Session Photography,33.4962205,7,Phoenix,5
P2jeA53YZTx1h_fZP4sBNg,Hair Salons;Beauty & Spas,36.0582387,4,Las Vegas,5
mHsilwgUfvgNY3FH8DSOBA,Barbers;Beauty & Spas,33.6285287,3,Phoenix,5
8Jj1kLJ4NKAamwE6xtQ7Fg,Interior Design;Lighting Fixtures & Equipment;Home Services,33.3059161,7,Chandler,5
XSVYjF-FW9EgsqOJO5UsWA,Bars;Karaoke;Nightlife;American (New);Sports Bars;Restaurants,33.569728,11,Scottsdale,2.5
LXw-v3CNhpK8f4pBIojSAA,Fast Food;Indian;Restaurants,55.940248,7,Edinburgh,3.5
#NAME?,Food;Specialty Food;Desserts;Candy Stores;Chocolatiers & Shops,55.9406609,21,Edinburgh,4.5
SwIE90OE0A4ztIu1sFOz3A,Fast Food;Fish & Chips;Restaurants,55.9408747,14,Edinburgh,3
1oCh_9JcDZ5ANigmTgwsYw,Fashion;Shopping;Accessories;Jewelry,55.9420841,5,Edinburgh,3
L1xI-zId4h2mL26C6D0ZeA,Pubs;Bars;Arts & Entertainment;Nightlife;Music Venues,55.9427364,8,Edinburgh,2.5
OJOASkYaH5YsF-GLKcZ_aQ,Arts & Entertainment;Performing Arts,55.941894,15,Edinburgh,4
#NAME?,Women's Clothing;Department Stores;Fashion;Shopping;Baby Gear & Furniture,33.6015998,16,Phoenix,3.5
FPvTpF43UZOIa-9QDx8_aw,Women's Clothing;Department Stores;Fashion;Shopping;Baby Gear & Furniture,33.3938689,4,Mesa,5
#NAME?,Women's Clothing;Department Stores;Fashion;Shopping;Baby Gear & Furniture,33.4307627,21,Tempe,4.5
K5kU2IN6mXvMo-Cx0oQFZg,Mexican;Restaurants,33.533158,89,Glendale,1.5
gc4wmUTwgk-HNTuUXYWxvg,Career Counseling;Professional Services,33.50910324,8,Phoenix,4.5
iYzNPgReXEPXInNtfj69Bg,Food;Ice Cream & Frozen Yogurt,36.012572,8,Las Vegas,4
gttVz7wDqCJljRTRdFDm2g,Delis;Restaurants,55.9446907,4,Edinburgh,4.5
UkUmQHgXa0jnOlXh5E0DLA,Indian;Restaurants,55.9420482,10,Edinburgh,4.5
DKaFf0-y37kEzEyNyyWoVQ,Creperies;Restaurants,55.9372222,3,Edinburgh,5
WeZcX0rgrq4AuCC4QK_Eyg,Hotels & Travel;Tours,55.9478003,22,Edinburgh,4
H5TA7Um9Zs_vIQxBF0pQjg,Brasseries;Restaurants,55.951302,26,Edinburgh,4
v4baXLgZ3onACmrX-U0VOg,Food;Tobacco Shops;Convenience Stores;Shopping;Grocery,55.9459242,3,Edinburgh,2.5
QYquHLC1r7t4pFI4mpdQ0w,Skin Care;Day Spas;Beauty & Spas;Nail Salons,36.1421289,35,Las Vegas,4
dGMoe8W5ceZGkqPakfzJaA,Chinese;Restaurants,55.9363071,3,Edinburgh,1.5
OVGeh0oDlwKe5ZlkbwiRFg,Hotels & Travel;Bed & Breakfast,55.940365,10,Edinburgh,4
cb94P8v40VOq85TwJw1CzA,Hotels & Travel;Transportation;Airport Shuttles,55.9614995,28,Edinburgh,4.5
DWxCjNlQWBPTuseV9vL4bQ,Bars;French;Wine Bars;Nightlife;Scottish;Restaurants,55.9536945,14,Edinburgh,4.5
6H-zkULy5W9Fim4dssmHKQ,Food;Ice Cream & Frozen Yogurt,33.43379268,15,Tempe,3.5
yg9pahHMCOLLp_Zd0WnZ6w,Breakfast & Brunch;Restaurants,55.9462676,10,Edinburgh,3
hZad1V_zYLUXvbqWfqC_LA,"Food;Beer, Wine & Spirits;Grocery",55.9476247,5,Edinburgh,2
aLMDhE4DkeBDLqYNV9INYA,Shopping;Jewelry,55.9526978,5,Edinburgh,4
o9tOKZ9w-KKsNBQtq6P_Mw,Hotels & Travel;Hostels,55.9780168,5,Edinburgh,3
SlMmAU1t0TPcwG2p8RaM5Q,Colleges & Universities;Education,55.94614058,19,Edinburgh,4
y8iabIrlbl_zTbHkSScLLw,Arts & Entertainment;Bars;Pubs;Arcades;Nightlife;Cinema,55.9565891,50,Edinburgh,3.5
znk1y9lL5zbR1s3EpeojZw,Arts & Entertainment;Festivals,33.2719445,21,Chandler,4
GdQzjvJBjkoKMMHnFRrIbw,Automotive,36.2402378,9,Las Vegas,2
cWr1sZqJC7cC_EbczXOKqA,Hot Dogs;Restaurants,33.4564349,48,Goodyear,4
utSuiRS-hZnmHoPHdjw6dA,Active Life;Amusement Parks,36.14763,70,Las Vegas,4
0kw9PdEVcPsgQlhTzDW-tA,Delis;Italian;Fast Food;Restaurants,55.9406111,9,Edinburgh,4
nQgcnD4NoNe9IJqAucGnUA,Fashion;Shopping;Accessories,55.954115,6,Edinburgh,4
3c_t1lOvdg-EOgVlat8jqw,Fashion;Shopping;Shoe Stores;Accessories,55.9521704,10,Edinburgh,3.5
zlu8Ql5ByJ7ztgz1_qaoPQ,Chinese;Restaurants,55.956847,13,Edinburgh,4
dJnlw89b2QszEho3QIvS_w,Professional Services;Graphic Design;Shopping;Fashion,55.9504702,8,Edinburgh,3.5
OhVL-wHZCXgqXojoQZu7zA,Hair Salons;Nail Salons;Beauty & Spas,36.1137116,4,Las Vegas,4
yzBoMPmk52moRdvPJsuzCw,Local Flavor,55.9511361,6,Edinburgh,4
Q9bsMOUxlOlWDVLliKSiSQ,Hotels & Travel;Event Planning & Services;Hotels,55.9509147,3,Edinburgh,4.5
bQiBS4bNJmLUxV1bKvIMbw,Food;Coffee & Tea,55.943016,6,Edinburgh,3
Ztm6OYjd_EEZv7M1c29EuQ,Shopping;Mobile Phones,55.9529796,4,Edinburgh,2.5
xfzviHG5XNMfU36fTspLag,Shopping Centers;Shopping,55.957717,9,Edinburgh,3
Rw6wB8tAG3kK6UH6tahTAQ,Food;Grocery,55.9276348,21,Edinburgh,4
h6VpTHAefl61YR7li4lp_g,Arts & Crafts;Flowers & Gifts;Shopping,55.9589325,4,Edinburgh,4
6YTGYXaGX9i7PpwnmdOt-A,Bars;Nightlife,55.97655256,14,Edinburgh,3.5
rlikJLDik0Z95uaKZrNSuA,Health & Medical;Shopping;Drugstores,55.9435469,7,Edinburgh,4
4kyggAmvnuCV68CmjYm5aw,Food;Grocery;Sandwiches;Restaurants,55.9526313,10,Edinburgh,4
HEI4WFai9zoixD5GhCnbeg,Buffets;Chinese;Restaurants,33.5688869,26,Glendale,3.5
X8xSb1YuSA9132pKXec75w,Sporting Goods;Fashion;Shopping;Shoe Stores;Sports Wear,55.9548425,12,Edinburgh,3.5
wukTen4VVfJ_-kSA0nQviA,Active Life;Arts & Entertainment;Soccer;Stadiums & Arenas,55.9352998,13,Edinburgh,4
nDpVg8l9BHez7eq_DUapHQ,Professional Services;Arts & Entertainment;Art Galleries;Shopping;Photography Stores & Services,36.1545836,3,Las Vegas,5
8n8lT1YP2JaO5ea-T11TFQ,Food;Grocery,55.92986836,10,Edinburgh,4.5
sMi5yE61fGdG5iqmgu_AAQ,Festivals;Arts & Entertainment;Nightlife;Music Venues;Cultural Center,36.164124,12,Las Vegas,4.5
TgT0tfpBu3bRvk32t2H2sQ,Breakfast & Brunch;Cafes;Restaurants,55.9624349,19,Edinburgh,4
hie20LBtxJNRU76iSL_LBw,Himalayan/Nepalese;Restaurants,43.0748335,11,Madison,3.5
Bp9DYjh3_PnDOOG65SWRsQ,Mexican;Restaurants,33.6756727,15,Phoenix,3
9ldOp0whlW__eo6HxOQcCw,Handyman;Home Services,36.041378,5,Las Vegas,4
h-euFn3TTI8eQmP9Z5XX3g,Shopping;Antiques;Home & Garden;Furniture Stores,36.154244,17,Las Vegas,3
vDwLNzAwbMSTkl_ZU8oO3g,Food;Ice Cream & Frozen Yogurt,36.055627,27,Las Vegas,4.5
hPr5ixQA-87OxrycpokTSw,Hotels & Travel;Tours,55.9518489,14,Edinburgh,3.5
N3lUFDNLJQYd1dRpbrTvVA,Food;Coffee & Tea,55.9515398,3,Edinburgh,4
K2irDdBk6o-JRSewkMoEqg,Train Stations;Hotels & Travel,55.954294,80,Edinburgh,3.5
t7s7Sd4N79ZnGkAZP6CXzA,Fashion;Shopping;Home Decor;Home & Garden,55.9507992,16,Edinburgh,4
edP6Wzpvewfk5PR_nywXdg,Skin Care;Day Spas;Beauty & Spas,33.290027,15,Gilbert,5
emZXyuTof1z6AUpIley_7w,Automotive;Auto Glass Services,36.037613,45,Henderson,3
QlF7GnyJ-MdM7u4WArz6wg,Arts & Entertainment;Cinema,33.5203621,43,Glendale,4.5
e8Eke5v8pXw-PuRCu2uPjg,Seafood;Cajun/Creole;Restaurants,33.538873,89,Scottsdale,4.5
TWup5-5kTiFzwGorqfGShw,"DJs;Shopping;Books, Mags, Music & Video;Event Planning & Services;Electronics;Vinyl Records",55.9505931,8,Edinburgh,4.5
JPRyCrWPIo_ujOszH1NRzg,Thai;Chinese;Restaurants,33.5962271,95,Phoenix,4
LzreyGNkVTYw4JFuSxWstA,Middle Eastern;Restaurants,33.3205369,10,Chandler,3
4DhqZ0tyi2V2Mp8IqTREAA,Barbeque;Restaurants,33.5822686,42,Scottsdale,3
Oo4GpxLlWQUWBpHSIRjNtA,Women's Clothing;Fashion;Shopping,33.4366655,14,Tempe,4.5
PXviRcHR1mqdH4vRc2LEAQ,Burgers;Restaurants,36.04279791,1657,Las Vegas,4
DD0uXh3xnUyPmX2h932ErA,"Thrift Stores;Shopping;Books, Mags, Music & Video;Local Services;Bookstores;Community Service/Non-Profit",55.9420289,6,Edinburgh,4.5
7ZPp8PJlQtTCeSF4N0tGNQ,Flowers & Gifts;Shopping;Home Decor;Home & Garden,55.9503344,8,Edinburgh,4
b_YLXCHmz45Kv1Fk8q3ADQ,Bars;British;Pubs;Nightlife;Gastropubs;Restaurants,55.9591001,11,Edinburgh,3.5
OBjWkOmqmZpSB_OfPcPXgw,"Food;Beer, Wine & Spirits;Coffee & Tea;Sandwiches;Restaurants",55.95309241,5,Edinburgh,4
r9JJgiHpNLYQ9-p28nhZcw,Sushi Bars;Japanese;Restaurants,55.9516708,23,Edinburgh,3.5
nPqwkDSrods0ofOgzB1AfA,Women's Clothing;Department Stores;Fashion;Shopping;Baby Gear & Furniture,33.383123,12,Tempe,3.5
tfOQt1bdg3Bs-379XPIGOQ,Beauty & Spas;Nail Salons,33.3785359,14,Gilbert,4.5
MOLQcgCRwje-G1TjyuTk2Q,Shopping;Antiques,55.9489951,9,Edinburgh,3
_tinzCY1lTeK2nu8B8t9yQ,Women's Clothing;Men's Clothing;Fashion;Shopping,55.9532369,10,Edinburgh,2.5
JCXDSh1joJEYz9QOIojqlw,Local Services,33.3637452,4,Tempe,5
N6UCIhIGbmDYjX53h0nRsQ,Food;Arts & Entertainment;Wineries,55.9535214,3,Edinburgh,3.5
O9_Ig-pNMR4v8KTKPzUzlQ,Indian;Restaurants,55.95603,10,Edinburgh,4
UoGNYOiv8XEhPNXfXJhOVA,Active Life;Arcades;Arts & Entertainment;Amusement Parks,36.239023,35,North Las Vegas,3.5
UHYxPlfmPLbEftz3Ntnfcg,Chinese;Restaurants,33.3197988,19,Chandler,3.5
1dAA6vT55o35XZT3DV4hSA,Pizza;Restaurants,36.2755303,44,North Las Vegas,3.5
z5vtSK8YxUVqXggj7rVfoQ,Pet Groomers;Pet Services;Pet Boarding/Pet Sitting;Pets,33.4447436,12,Mesa,3
OqAZ3HJlmxjVgB8FIvNzLA,Home Services;Home Inspectors,33.48299934,6,Scottsdale,5
KeB7A7vUQG1dg6a0R43khw,Pubs;Bars;Nightlife,43.061269,7,Madison,4
NPp4YxjARblWIf1SZoWdJg,Food;Juice Bars & Smoothies;Coffee & Tea;Cafes;Restaurants,55.9446907,14,Edinburgh,3.5
